,x_index,y_index,격자 당 경로당 수,geometry,행정동,격자 당 어린이 보육시설 수,중심점,x,y
293,14,26,0,"POLYGON ((963588.0000000002 1947508.0000000007, 963788.0000000007 1947507.9999999993, 963788.0000000006 1947307.9999999995, 963588.0000000009 1947308.000000001, 963588.0000000002 1947508.0000000007))",자양2동,0,POINT (963688.0000000007 1947408),963688.0000000007,1947408.0
294,15,1,0,"POLYGON ((963788.0000000002 1952507.9999999998, 963987.9999999991 1952507.9999999998, 963988.000000001 1952308, 963787.9999999993 1952308.0000000007, 963788.0000000002 1952507.9999999998))",중곡4동,0,POINT (963888.0000000001 1952408),963888.0000000001,1952408.0
295,15,2,0,"POLYGON ((963787.9999999993 1952308.0000000007, 963988.000000001 1952308, 963988.0000000003 1952107.9999999995, 963788.0000000005 1952108.0000000002, 963787.9999999993 1952308.0000000007))",중곡4동,0,POINT (963888.0000000003 1952208.0000000002),963888.0000000003,1952208.0000000002
296,15,3,0,"POLYGON ((963788.0000000005 1952108.0000000002, 963988.0000000003 1952107.9999999995, 963988.0000000009 1951907.999999999, 963788.0000000009 1951908.0000000005, 963788.0000000005 1952108.0000000002))",중곡4동,0,POINT (963888.0000000008 1952008),963888.0000000008,1952008.0
297,15,4,0,"POLYGON ((963788.0000000009 1951908.0000000005, 963988.0000000009 1951907.999999999, 963988.0000000001 1951708, 963788 1951708, 963788.0000000009 1951908.0000000005))",중곡4동,0,POINT (963888.0000000002 1951807.9999999998),963888.0000000002,1951807.9999999998
298,15,5,0,"POLYGON ((963788 1951708, 963988.0000000001 1951708, 963987.9999999995 1951508.0000000002, 963787.9999999995 1951508.0000000002, 963788 1951708))",중곡4동,0,POINT (963887.9999999999 1951608),963887.9999999999,1951608.0
299,15,6,0,"POLYGON ((963787.9999999995 1951508.0000000002, 963987.9999999995 1951508.0000000002, 963988.0000000009 1951307.9999999998, 963788.0000000012 1951307.999999999, 963787.9999999995 1951508.0000000002))",중곡4동,0,POINT (963888.0000000003 1951407.9999999998),963888.0000000003,1951407.9999999998
300,15,7,0,"POLYGON ((963788.0000000012 1951307.999999999, 963988.0000000009 1951307.9999999998, 963987.9999999992 1951108.0000000007, 963787.9999999997 1951108, 963788.0000000012 1951307.999999999))",중곡4동,2,POINT (963888.0000000002 1951207.9999999998),963888.0000000002,1951207.9999999998
301,15,8,1,"POLYGON ((963787.9999999997 1951108, 963987.9999999992 1951108.0000000007, 963988.0000000006 1950907.9999999995, 963787.999999999 1950908.0000000002, 963787.9999999997 1951108))",중곡4동,2,POINT (963887.9999999998 1951008),963887.9999999998,1951008.0
302,15,9,0,"POLYGON ((963787.999999999 1950908.0000000002, 963988.0000000006 1950907.9999999995, 963988 1950707.9999999998, 963788.0000000009 1950708.0000000005, 963787.999999999 1950908.0000000002))",중곡4동,0,POINT (963888.0000000002 1950808),963888.0000000002,1950808.0
303,15,10,0,"POLYGON ((963788.0000000009 1950708.0000000005, 963988 1950707.9999999998, 963987.9999999992 1950508, 963788.0000000002 1950508.0000000007, 963788.0000000009 1950708.0000000005))",중곡4동,1,POINT (963887.9999999999 1950608),963887.9999999999,1950608.0
304,15,11,1,"POLYGON ((963788.0000000002 1950508.0000000007, 963987.9999999992 1950508, 963987.9999999999 1950308.000000001, 963788.000000001 1950308.000000001, 963788.0000000002 1950508.0000000007))",구의2동,4,POINT (963888.0000000001 1950408.000000001),963888.0000000001,1950408.000000001
305,15,12,0,"POLYGON ((963788.000000001 1950308.000000001, 963987.9999999999 1950308.000000001, 963987.9999999993 1950107.9999999998, 963788.0000000003 1950107.9999999998, 963788.000000001 1950308.000000001))",구의2동,0,POINT (963888.0000000002 1950208.0000000005),963888.0000000002,1950208.0000000005
306,15,13,0,"POLYGON ((963788.0000000003 1950107.9999999998, 963987.9999999993 1950107.9999999998, 963987.9999999991 1949908, 963787.9999999999 1949908, 963788.0000000003 1950107.9999999998))",구의2동,0,POINT (963887.9999999998 1950008),963887.9999999998,1950008.0
307,15,14,0,"POLYGON ((963787.9999999999 1949908, 963987.9999999991 1949908, 963988.000000001 1949708.0000000002, 963787.999999999 1949707.9999999995, 963787.9999999999 1949908))",구의2동,1,POINT (963887.9999999998 1949807.9999999998),963887.9999999998,1949807.9999999998
308,15,15,0,"POLYGON ((963787.999999999 1949707.9999999995, 963988.000000001 1949708.0000000002, 963988 1949507.999999999, 963787.9999999995 1949507.9999999998, 963787.999999999 1949707.9999999995))",구의2동,0,POINT (963888 1949608),963888.0,1949608.0
309,15,16,0,"POLYGON ((963787.9999999995 1949507.9999999998, 963988 1949507.999999999, 963988.0000000001 1949308, 963788.0000000007 1949308, 963787.9999999995 1949507.9999999998))",구의3동,3,POINT (963887.9999999999 1949408),963887.9999999999,1949408.0
310,15,17,0,"POLYGON ((963788.0000000007 1949308, 963988.0000000001 1949308, 963988.0000000008 1949108.0000000002, 963787.9999999999 1949107.9999999995, 963788.0000000007 1949308))",구의3동,0,POINT (963888.0000000003 1949207.9999999998),963888.0000000003,1949207.9999999998
311,15,18,11,"POLYGON ((963787.9999999999 1949107.9999999995, 963988.0000000008 1949108.0000000002, 963987.9999999992 1948908.0000000005, 963788.0000000009 1948908.0000000012, 963787.9999999999 1949107.9999999995))",구의3동,2,POINT (963888.0000000003 1949008.0000000005),963888.0000000003,1949008.0000000005
312,15,19,0,"POLYGON ((963788.0000000009 1948908.0000000012, 963987.9999999992 1948908.0000000005, 963987.9999999992 1948708.0000000007, 963788.0000000009 1948708, 963788.0000000009 1948908.0000000012))",구의3동,0,POINT (963888 1948808.0000000005),963888.0,1948808.0000000005
313,15,20,3,"POLYGON ((963788.0000000009 1948708, 963987.9999999992 1948708.0000000007, 963988.0000000005 1948508.0000000002, 963787.9999999994 1948508.0000000002, 963788.0000000009 1948708))",구의3동,1,POINT (963888 1948607.9999999998),963888.0,1948607.9999999998
314,15,21,0,"POLYGON ((963787.9999999994 1948508.0000000002, 963988.0000000005 1948508.0000000002, 963988.0000000001 1948308.0000000005, 963788.0000000003 1948307.9999999998, 963787.9999999994 1948508.0000000002))",구의3동,0,POINT (963888 1948408.0000000005),963888.0,1948408.0000000005
315,15,22,0,"POLYGON ((963788.0000000003 1948307.9999999998, 963988.0000000001 1948308.0000000005, 963988 1948108, 963788.0000000008 1948108.0000000007, 963788.0000000003 1948307.9999999998))",자양2동,0,POINT (963888.0000000006 1948208.0000000002),963888.0000000006,1948208.0000000002
316,15,23,0,"POLYGON ((963788.0000000008 1948108.0000000007, 963988 1948108, 963987.9999999993 1947908.0000000002, 963788.0000000002 1947908.0000000002, 963788.0000000008 1948108.0000000007))",자양2동,0,POINT (963888 1948008.0000000002),963888.0,1948008.0000000002
317,15,24,0,"POLYGON ((963788.0000000002 1947908.0000000002, 963987.9999999993 1947908.0000000002, 963988.0000000001 1947708.0000000012, 963788.0000000003 1947708.0000000005, 963788.0000000002 1947908.0000000002))",자양2동,0,POINT (963887.9999999999 1947808.0000000005),963887.9999999999,1947808.0000000005
318,15,25,0,"POLYGON ((963788.0000000003 1947708.0000000005, 963988.0000000001 1947708.0000000012, 963987.9999999994 1947507.9999999993, 963788.0000000007 1947507.9999999993, 963788.0000000003 1947708.0000000005))",자양2동,0,POINT (963888.0000000001 1947608),963888.0000000001,1947608.0
319,16,1,0,"POLYGON ((963987.9999999991 1952507.9999999998, 964188 1952507.9999999998, 964188.0000000008 1952308, 963988.000000001 1952308, 963987.9999999991 1952507.9999999998))",중곡4동,0,POINT (964088.0000000001 1952408),964088.0000000001,1952408.0
320,16,2,0,"POLYGON ((963988.000000001 1952308, 964188.0000000008 1952308, 964187.9999999988 1952108.000000001, 963988.0000000003 1952107.9999999995, 963988.000000001 1952308))",중곡4동,0,POINT (964088.0000000003 1952208),964088.0000000003,1952208.0
321,16,3,0,"POLYGON ((963988.0000000003 1952107.9999999995, 964187.9999999988 1952108.000000001, 964188.0000000002 1951907.9999999998, 963988.0000000009 1951907.999999999, 963988.0000000003 1952107.9999999995))",중곡4동,0,POINT (964088.0000000001 1952007.9999999998),964088.0000000001,1952007.9999999998
322,16,4,0,"POLYGON ((963988.0000000009 1951907.999999999, 964188.0000000002 1951907.9999999998, 964188 1951708, 963988.0000000001 1951708, 963988.0000000009 1951907.999999999))",중곡4동,0,POINT (964088.0000000002 1951807.9999999995),964088.0000000002,1951807.9999999995
323,16,5,0,"POLYGON ((963988.0000000001 1951708, 964188 1951708, 964187.9999999999 1951508.000000001, 963987.9999999995 1951508.0000000002, 963988.0000000001 1951708))",중곡4동,0,POINT (964087.9999999999 1951608.0000000002),964087.9999999999,1951608.0000000002
324,16,6,0,"POLYGON ((963987.9999999995 1951508.0000000002, 964187.9999999999 1951508.000000001, 964187.9999999993 1951307.9999999998, 963988.0000000009 1951307.9999999998, 963987.9999999995 1951508.0000000002))",중곡4동,0,POINT (964088 1951408.0000000007),964088.0,1951408.0000000007
325,16,7,1,"POLYGON ((963988.0000000009 1951307.9999999998, 964187.9999999993 1951307.9999999998, 964188.0000000001 1951107.9999999993, 963987.9999999992 1951108.0000000007, 963988.0000000009 1951307.9999999998))",중곡4동,0,POINT (964088 1951207.9999999998),964088.0,1951207.9999999998
326,16,8,0,"POLYGON ((963987.9999999992 1951108.0000000007, 964188.0000000001 1951107.9999999993, 964187.9999999995 1950908.0000000002, 963988.0000000006 1950907.9999999995, 963987.9999999992 1951108.0000000007))",중곡4동,0,POINT (964087.9999999997 1951007.9999999998),964087.9999999997,1951007.9999999998
327,16,9,0,"POLYGON ((963988.0000000006 1950907.9999999995, 964187.9999999995 1950908.0000000002, 964187.9999999993 1950707.9999999998, 963988 1950707.9999999998, 963988.0000000006 1950907.9999999995))",중곡4동,3,POINT (964087.9999999998 1950807.9999999998),964087.9999999998,1950807.9999999998
328,16,10,0,"POLYGON ((963988 1950707.9999999998, 964187.9999999993 1950707.9999999998, 964188.0000000012 1950507.9999999993, 963987.9999999992 1950508, 963988 1950707.9999999998))",구의2동,3,POINT (964088 1950607.9999999993),964088.0,1950607.9999999993
329,16,11,0,"POLYGON ((963987.9999999992 1950508, 964188.0000000012 1950507.9999999993, 964188 1950308.0000000002, 963987.9999999999 1950308.000000001, 963987.9999999992 1950508))",구의2동,6,POINT (964088.0000000001 1950408.0000000002),964088.0000000001,1950408.0000000002
330,16,12,0,"POLYGON ((963987.9999999999 1950308.000000001, 964188 1950308.0000000002, 964188.0000000001 1950107.9999999998, 963987.9999999993 1950107.9999999998, 963987.9999999999 1950308.000000001))",구의2동,1,POINT (964087.9999999999 1950208.0000000002),964087.9999999999,1950208.0000000002
331,16,13,0,"POLYGON ((963987.9999999993 1950107.9999999998, 964188.0000000001 1950107.9999999998, 964188.0000000007 1949908.0000000007, 963987.9999999991 1949908, 963987.9999999993 1950107.9999999998))",구의2동,0,POINT (964087.9999999999 1950008),964087.9999999999,1950008.0
332,16,14,0,"POLYGON ((963987.9999999991 1949908, 964188.0000000007 1949908.0000000007, 964187.9999999992 1949708.0000000016, 963988.000000001 1949708.0000000002, 963987.9999999991 1949908))",구의2동,0,POINT (964088 1949808.0000000012),964088.0,1949808.0000000012
333,16,15,0,"POLYGON ((963988.000000001 1949708.0000000002, 964187.9999999992 1949708.0000000016, 964187.9999999995 1949507.999999999, 963988 1949507.999999999, 963988.000000001 1949708.0000000002))",구의2동,0,POINT (964088 1949608),964088.0,1949608.0
334,16,16,0,"POLYGON ((963988 1949507.999999999, 964187.9999999995 1949507.999999999, 964187.9999999991 1949308, 963988.0000000001 1949308, 963988 1949507.999999999))",구의3동,0,POINT (964087.9999999997 1949407.9999999998),964087.9999999997,1949407.9999999998
335,16,17,0,"POLYGON ((963988.0000000001 1949308, 964187.9999999991 1949308, 964187.9999999994 1949108.0000000016, 963988.0000000008 1949108.0000000002, 963988.0000000001 1949308))",구의3동,1,POINT (964087.9999999998 1949208.0000000002),964087.9999999998,1949208.0000000002
336,16,18,0,"POLYGON ((963988.0000000008 1949108.0000000002, 964187.9999999994 1949108.0000000016, 964188.0000000001 1948908.0000000005, 963987.9999999992 1948908.0000000005, 963988.0000000008 1949108.0000000002))",구의3동,0,POINT (964087.9999999999 1949008.0000000005),964087.9999999999,1949008.0000000005
337,16,19,0,"POLYGON ((963987.9999999992 1948908.0000000005, 964188.0000000001 1948908.0000000005, 964188.0000000008 1948708, 963987.9999999992 1948708.0000000007, 963987.9999999992 1948908.0000000005))",구의3동,1,POINT (964087.9999999998 1948808.0000000005),964087.9999999998,1948808.0000000005
338,16,20,1,"POLYGON ((963987.9999999992 1948708.0000000007, 964188.0000000008 1948708, 964188.0000000009 1948508.000000001, 963988.0000000005 1948508.0000000002, 963987.9999999992 1948708.0000000007))",구의3동,1,POINT (964088.0000000001 1948608.0000000007),964088.0000000001,1948608.0000000007
339,16,21,0,"POLYGON ((963988.0000000005 1948508.0000000002, 964188.0000000009 1948508.000000001, 964187.9999999999 1948308.0000000005, 963988.0000000001 1948308.0000000005, 963988.0000000005 1948508.0000000002))",구의3동,0,POINT (964088.0000000005 1948408.0000000007),964088.0000000005,1948408.0000000007
340,16,22,0,"POLYGON ((963988.0000000001 1948308.0000000005, 964187.9999999999 1948308.0000000005, 964187.9999999995 1948108.0000000007, 963988 1948108, 963988.0000000001 1948308.0000000005))",구의3동,0,POINT (964087.9999999999 1948208.0000000005),964087.9999999999,1948208.0000000005
341,16,23,0,"POLYGON ((963988 1948108, 964187.9999999995 1948108.0000000007, 964187.9999999994 1947907.9999999995, 963987.9999999993 1947908.0000000002, 963988 1948108))",구의3동,0,POINT (964087.9999999998 1948008),964087.9999999998,1948008.0
342,16,24,0,"POLYGON ((963987.9999999993 1947908.0000000002, 964187.9999999994 1947907.9999999995, 964187.999999999 1947707.9999999998, 963988.0000000001 1947708.0000000012, 963987.9999999993 1947908.0000000002))",구의3동,0,POINT (964087.9999999995 1947808),964087.9999999995,1947808.0
343,17,0,0,"POLYGON ((964187.999999999 1952708.000000001, 964388.0000000001 1952708.0000000002, 964388.0000000009 1952507.9999999998, 964188 1952507.9999999998, 964187.999999999 1952708.000000001))",중곡4동,0,POINT (964287.9999999999 1952608.0000000002),964287.9999999999,1952608.0000000002
344,17,1,0,"POLYGON ((964188 1952507.9999999998, 964388.0000000009 1952507.9999999998, 964387.9999999991 1952308.0000000007, 964188.0000000008 1952308, 964188 1952507.9999999998))",중곡4동,0,POINT (964288.0000000001 1952407.9999999998),964288.0000000001,1952407.9999999998
345,17,2,0,"POLYGON ((964188.0000000008 1952308, 964387.9999999991 1952308.0000000007, 964388.0000000008 1952108.000000001, 964187.9999999988 1952108.000000001, 964188.0000000008 1952308))",중곡4동,0,POINT (964288 1952208.0000000002),964288.0,1952208.0000000002
346,17,3,0,"POLYGON ((964187.9999999988 1952108.000000001, 964388.0000000008 1952108.000000001, 964387.999999999 1951907.9999999998, 964188.0000000002 1951907.9999999998, 964187.9999999988 1952108.000000001))",중곡4동,0,POINT (964287.9999999998 1952008.000000001),964287.9999999998,1952008.000000001
347,17,4,0,"POLYGON ((964188.0000000002 1951907.9999999998, 964387.999999999 1951907.9999999998, 964387.9999999998 1951708.0000000007, 964188 1951708, 964188.0000000002 1951907.9999999998))",중곡4동,0,POINT (964287.9999999998 1951807.9999999998),964287.9999999998,1951807.9999999998
348,17,5,0,"POLYGON ((964188 1951708, 964387.9999999998 1951708.0000000007, 964388.0000000006 1951508.0000000002, 964187.9999999999 1951508.000000001, 964188 1951708))",중곡4동,0,POINT (964288.0000000002 1951608.0000000005),964288.0000000002,1951608.0000000005
349,17,6,0,"POLYGON ((964187.9999999999 1951508.000000001, 964388.0000000006 1951508.0000000002, 964388.0000000009 1951307.9999999998, 964187.9999999993 1951307.9999999998, 964187.9999999999 1951508.000000001))",중곡4동,0,POINT (964288.0000000001 1951408.0000000002),964288.0000000001,1951408.0000000002
350,17,7,0,"POLYGON ((964187.9999999993 1951307.9999999998, 964388.0000000009 1951307.9999999998, 964388.0000000002 1951107.9999999993, 964188.0000000001 1951107.9999999993, 964187.9999999993 1951307.9999999998))",중곡4동,1,POINT (964288.0000000002 1951207.9999999995),964288.0000000002,1951207.9999999995
351,17,8,0,"POLYGON ((964188.0000000001 1951107.9999999993, 964388.0000000002 1951107.9999999993, 964388.0000000005 1950908.000000001, 964187.9999999995 1950908.0000000002, 964188.0000000001 1951107.9999999993))",중곡4동,0,POINT (964288 1951007.9999999998),964288.0,1951007.9999999998
352,17,9,0,"POLYGON ((964187.9999999995 1950908.0000000002, 964388.0000000005 1950908.000000001, 964388.0000000009 1950708.0000000005, 964187.9999999993 1950707.9999999998, 964187.9999999995 1950908.0000000002))",구의2동,0,POINT (964288.0000000001 1950808.0000000007),964288.0000000001,1950808.0000000007
353,17,10,0,"POLYGON ((964187.9999999993 1950707.9999999998, 964388.0000000009 1950708.0000000005, 964387.9999999992 1950508, 964188.0000000012 1950507.9999999993, 964187.9999999993 1950707.9999999998))",구의2동,1,POINT (964288.0000000002 1950608),964288.0000000002,1950608.0
354,17,11,0,"POLYGON ((964188.0000000012 1950507.9999999993, 964387.9999999992 1950508, 964387.9999999991 1950307.9999999995, 964188 1950308.0000000002, 964188.0000000012 1950507.9999999993))",구의2동,1,POINT (964287.9999999999 1950407.9999999993),964287.9999999999,1950407.9999999993
355,17,12,0,"POLYGON ((964188 1950308.0000000002, 964387.9999999991 1950307.9999999995, 964388.0000000002 1950107.9999999998, 964188.0000000001 1950107.9999999998, 964188 1950308.0000000002))",구의2동,1,POINT (964287.9999999997 1950207.9999999998),964287.9999999997,1950207.9999999998
356,17,13,0,"POLYGON ((964188.0000000001 1950107.9999999998, 964388.0000000002 1950107.9999999998, 964388 1949908, 964188.0000000007 1949908.0000000007, 964188.0000000001 1950107.9999999998))",구의2동,0,POINT (964288.0000000003 1950008.0000000005),964288.0000000003,1950008.0000000005
357,17,14,0,"POLYGON ((964188.0000000007 1949908.0000000007, 964388 1949908, 964388 1949708.0000000002, 964187.9999999992 1949708.0000000016, 964188.0000000007 1949908.0000000007))",구의2동,0,POINT (964288.0000000001 1949808.0000000005),964288.0000000001,1949808.0000000005
358,17,15,0,"POLYGON ((964187.9999999992 1949708.0000000016, 964388 1949708.0000000002, 964388 1949507.9999999998, 964187.9999999995 1949507.999999999, 964187.9999999992 1949708.0000000016))",광장동,0,POINT (964287.9999999995 1949608.0000000005),964287.9999999995,1949608.0000000005
359,17,16,0,"POLYGON ((964187.9999999995 1949507.999999999, 964388 1949507.9999999998, 964387.9999999993 1949308.0000000007, 964187.9999999991 1949308, 964187.9999999995 1949507.999999999))",광장동,2,POINT (964287.9999999997 1949408),964287.9999999997,1949408.0
360,17,17,0,"POLYGON ((964187.9999999991 1949308, 964387.9999999993 1949308.0000000007, 964387.9999999999 1949108.0000000002, 964187.9999999994 1949108.0000000016, 964187.9999999991 1949308))",광장동,0,POINT (964287.9999999995 1949208.0000000005),964287.9999999995,1949208.0000000005
361,17,18,0,"POLYGON ((964187.9999999994 1949108.0000000016, 964387.9999999999 1949108.0000000002, 964387.9999999991 1948907.9999999998, 964188.0000000001 1948908.0000000005, 964187.9999999994 1949108.0000000016))",구의3동,1,POINT (964287.9999999995 1949008.0000000005),964287.9999999995,1949008.0000000005
362,17,19,2,"POLYGON ((964188.0000000001 1948908.0000000005, 964387.9999999991 1948907.9999999998, 964388.0000000008 1948707.9999999993, 964188.0000000008 1948708, 964188.0000000001 1948908.0000000005))",구의3동,2,POINT (964288.0000000001 1948808),964288.0000000001,1948808.0
363,17,20,0,"POLYGON ((964188.0000000008 1948708, 964388.0000000008 1948707.9999999993, 964388.0000000001 1948508.0000000002, 964188.0000000009 1948508.000000001, 964188.0000000008 1948708))",구의3동,0,POINT (964288.0000000006 1948608.0000000002),964288.0000000006,1948608.0000000002
364,17,21,0,"POLYGON ((964188.0000000009 1948508.000000001, 964388.0000000001 1948508.0000000002, 964388.0000000012 1948307.9999999998, 964187.9999999999 1948308.0000000005, 964188.0000000009 1948508.000000001))",구의3동,0,POINT (964288.0000000005 1948408.0000000002),964288.0000000005,1948408.0000000002
365,17,22,0,"POLYGON ((964187.9999999999 1948308.0000000005, 964388.0000000012 1948307.9999999998, 964388.0000000012 1948108.0000000007, 964187.9999999995 1948108.0000000007, 964187.9999999999 1948308.0000000005))",구의3동,0,POINT (964288.0000000002 1948208.0000000007),964288.0000000002,1948208.0000000007
366,17,23,0,"POLYGON ((964187.9999999995 1948108.0000000007, 964388.0000000012 1948108.0000000007, 964387.9999999997 1947908.0000000002, 964187.9999999994 1947907.9999999995, 964187.9999999995 1948108.0000000007))",구의3동,0,POINT (964287.9999999999 1948008.0000000002),964287.9999999999,1948008.0000000002
367,18,0,0,"POLYGON ((964388.0000000001 1952708.0000000002, 964587.9999999991 1952707.9999999995, 964588.0000000001 1952507.9999999998, 964388.0000000009 1952507.9999999998, 964388.0000000001 1952708.0000000002))",중곡4동,0,POINT (964487.9999999999 1952608),964487.9999999999,1952608.0
368,18,1,0,"POLYGON ((964388.0000000009 1952507.9999999998, 964588.0000000001 1952507.9999999998, 964588.0000000005 1952308, 964387.9999999991 1952308.0000000007, 964388.0000000009 1952507.9999999998))",중곡4동,0,POINT (964488.0000000002 1952408),964488.0000000002,1952408.0
369,18,2,0,"POLYGON ((964387.9999999991 1952308.0000000007, 964588.0000000005 1952308, 964587.9999999997 1952108.000000001, 964388.0000000008 1952108.000000001, 964387.9999999991 1952308.0000000007))",중곡4동,0,POINT (964487.9999999999 1952208.000000001),964487.9999999999,1952208.000000001
370,18,3,0,"POLYGON ((964388.0000000008 1952108.000000001, 964587.9999999997 1952108.000000001, 964587.9999999995 1951907.9999999998, 964387.999999999 1951907.9999999998, 964388.0000000008 1952108.000000001))",중곡4동,0,POINT (964487.9999999999 1952008.0000000005),964487.9999999999,1952008.0000000005
371,18,4,0,"POLYGON ((964387.999999999 1951907.9999999998, 964587.9999999995 1951907.9999999998, 964587.9999999997 1951708, 964387.9999999998 1951708.0000000007, 964387.999999999 1951907.9999999998))",중곡4동,0,POINT (964487.9999999994 1951808.0000000002),964487.9999999994,1951808.0000000002
372,18,5,0,"POLYGON ((964387.9999999998 1951708.0000000007, 964587.9999999997 1951708, 964587.9999999995 1951508.000000001, 964388.0000000006 1951508.0000000002, 964387.9999999998 1951708.0000000007))",중곡4동,0,POINT (964487.9999999998 1951608.0000000005),964487.9999999998,1951608.0000000005
373,18,6,0,"POLYGON ((964388.0000000006 1951508.0000000002, 964587.9999999995 1951508.000000001, 964587.999999999 1951307.999999999, 964388.0000000009 1951307.9999999998, 964388.0000000006 1951508.0000000002))",중곡4동,0,POINT (964488.0000000002 1951408),964488.0000000002,1951408.0
374,18,7,0,"POLYGON ((964388.0000000009 1951307.9999999998, 964587.999999999 1951307.999999999, 964587.9999999995 1951108.0000000007, 964388.0000000002 1951107.9999999993, 964388.0000000009 1951307.9999999998))",중곡4동,0,POINT (964487.9999999998 1951207.9999999995),964487.9999999998,1951207.9999999995
375,18,8,0,"POLYGON ((964388.0000000002 1951107.9999999993, 964587.9999999995 1951108.0000000007, 964588.0000000009 1950908.000000001, 964388.0000000005 1950908.000000001, 964388.0000000002 1951107.9999999993))",중곡4동,0,POINT (964488.0000000005 1951008.0000000005),964488.0000000005,1951008.0000000005
376,18,9,0,"POLYGON ((964388.0000000005 1950908.000000001, 964588.0000000009 1950908.000000001, 964588.0000000005 1950708.0000000005, 964388.0000000009 1950708.0000000005, 964388.0000000005 1950908.000000001))",구의2동,0,POINT (964488.0000000007 1950808.0000000005),964488.0000000007,1950808.0000000005
377,18,10,0,"POLYGON ((964388.0000000009 1950708.0000000005, 964588.0000000005 1950708.0000000005, 964588.0000000001 1950508.0000000007, 964387.9999999992 1950508, 964388.0000000009 1950708.0000000005))",구의2동,1,POINT (964488.0000000001 1950608),964488.0000000001,1950608.0
378,18,11,0,"POLYGON ((964387.9999999992 1950508, 964588.0000000001 1950508.0000000007, 964587.9999999992 1950308.0000000002, 964387.9999999991 1950307.9999999995, 964387.9999999992 1950508))",구의2동,0,POINT (964487.9999999993 1950408),964487.9999999993,1950408.0
379,18,12,0,"POLYGON ((964387.9999999991 1950307.9999999995, 964587.9999999992 1950308.0000000002, 964587.9999999997 1950108.0000000005, 964388.0000000002 1950107.9999999998, 964387.9999999991 1950307.9999999995))",구의2동,0,POINT (964487.9999999995 1950208),964487.9999999995,1950208.0
380,18,13,0,"POLYGON ((964388.0000000002 1950107.9999999998, 964587.9999999997 1950108.0000000005, 964587.999999999 1949908.0000000007, 964388 1949908, 964388.0000000002 1950107.9999999998))",광장동,0,POINT (964487.9999999997 1950008),964487.9999999997,1950008.0
381,18,14,0,"POLYGON ((964388 1949908, 964587.999999999 1949908.0000000007, 964588.0000000009 1949708.0000000016, 964388 1949708.0000000002, 964388 1949908))",광장동,0,POINT (964487.9999999999 1949808.000000001),964487.9999999999,1949808.000000001
382,18,15,0,"POLYGON ((964388 1949708.0000000002, 964588.0000000009 1949708.0000000016, 964588.0000000009 1949507.999999999, 964388 1949507.9999999998, 964388 1949708.0000000002))",광장동,0,POINT (964488.0000000007 1949608),964488.0000000007,1949608.0
383,18,16,2,"POLYGON ((964388 1949507.9999999998, 964588.0000000009 1949507.999999999, 964588.0000000006 1949307.9999999993, 964387.9999999993 1949308.0000000007, 964388 1949507.9999999998))",광장동,1,POINT (964488.0000000003 1949407.9999999998),964488.0000000003,1949407.9999999998
384,18,17,0,"POLYGON ((964387.9999999993 1949308.0000000007, 964588.0000000006 1949307.9999999993, 964587.9999999997 1949107.9999999995, 964387.9999999999 1949108.0000000002, 964387.9999999993 1949308.0000000007))",광장동,3,POINT (964487.9999999999 1949208.0000000002),964487.9999999999,1949208.0000000002
385,18,18,3,"POLYGON ((964387.9999999999 1949108.0000000002, 964587.9999999997 1949107.9999999995, 964587.9999999999 1948907.999999999, 964387.9999999991 1948907.9999999998, 964387.9999999999 1949108.0000000002))",광장동,3,POINT (964487.9999999998 1949007.9999999993),964487.9999999998,1949007.9999999993
386,18,19,0,"POLYGON ((964387.9999999991 1948907.9999999998, 964587.9999999999 1948907.999999999, 964588.0000000008 1948708.0000000007, 964388.0000000008 1948707.9999999993, 964387.9999999991 1948907.9999999998))",구의3동,1,POINT (964488 1948807.9999999998),964488.0,1948807.9999999998
387,18,20,0,"POLYGON ((964388.0000000008 1948707.9999999993, 964588.0000000008 1948708.0000000007, 964587.9999999999 1948507.9999999995, 964388.0000000001 1948508.0000000002, 964388.0000000008 1948707.9999999993))",구의3동,0,POINT (964488.0000000006 1948608),964488.0000000006,1948608.0
388,18,21,0,"POLYGON ((964388.0000000001 1948508.0000000002, 964587.9999999999 1948507.9999999995, 964587.999999999 1948308.0000000005, 964388.0000000012 1948307.9999999998, 964388.0000000001 1948508.0000000002))",구의3동,0,POINT (964487.9999999999 1948408),964487.9999999999,1948408.0
389,18,22,0,"POLYGON ((964388.0000000012 1948307.9999999998, 964587.999999999 1948308.0000000005, 964587.9999999998 1948107.9999999993, 964388.0000000012 1948108.0000000007, 964388.0000000012 1948307.9999999998))",구의3동,0,POINT (964488.0000000003 1948207.9999999998),964488.0000000003,1948207.9999999998
390,19,0,0,"POLYGON ((964587.9999999991 1952707.9999999995, 964788.0000000006 1952708.0000000016, 964788 1952508.0000000005, 964588.0000000001 1952507.9999999998, 964587.9999999991 1952707.9999999995))",중곡4동,0,POINT (964688 1952608.0000000007),964688.0,1952608.0000000007
391,19,1,0,"POLYGON ((964588.0000000001 1952507.9999999998, 964788 1952508.0000000005, 964788.0000000007 1952307.9999999993, 964588.0000000005 1952308, 964588.0000000001 1952507.9999999998))",중곡4동,0,POINT (964688.0000000006 1952407.9999999995),964688.0000000006,1952407.9999999995
